cat,value,SOIL_ID,NDVI_MEAN,DEM_ADJ,ROUGH_MEAN,SLOPE_MEAN,SLOPE_VAR,PLANCURV,POU_WAM,R_Index,label,is_prototype,similarity,reliability_positive,reliability_negative
2957,9159,200,0.51820426,-0.479626827,0.028179675,0.360462358,15.13385091,0.32493359,0.944947197,-1.219113142,1,0,0.681883187,0.681883187,0.318116813
5012,404,200,0.498102787,-1.411510252,1.535913838,0.61684659,19.95339919,-0.386386314,-0.255408823,-0.092294663,1,1,0.683986904,0.683986904,0.316013096
4968,9500,200,0.450112822,-0.310018516,0.239125754,0.75941032,15.96077635,0.533538263,-0.546379864,-0.337412162,1,1,0.696385995,0.696385995,0.303614005
5155,9511,200,0.180825726,-0.802245075,-0.658652528,0.953391763,12.80663447,-0.860089538,-0.723082719,-0.2544918,1,1,0.626474874,0.626474874,0.373525126
5422,9622,200,0.237218458,-1.345177815,-0.484859009,0.240981918,13.34806051,-1.750961527,0.661753006,0.862686441,1,0,0.579392659,0.579392659,0.420607341
4547,4546,200,0.319444323,-1.361142608,0.030056829,0.156552621,15.06990323,0.771934361,0.630759993,1.346082726,1,0,0.640255965,0.640255965,0.359744035
3887,6098,200,0.181640704,0.070122699,1.774792064,1.28030182,20.7090372,1.260426057,-0.103229307,-0.55397619,1,0,0.460531607,0.460531607,0.539468393
4553,7534,200,0.023952914,-0.97144455,-0.119806492,-0.049719596,14.67322776,-0.105975263,1.209773149,-0.291874505,1,1,0.674016362,0.674016362,0.325983638
4508,9344,200,0.459529718,-1.074346234,-0.042201116,-0.27732789,14.85546331,-1.181772491,0.521558074,1.536666576,1,1,0.586527018,0.586527018,0.413472982
5719,9931,200,-0.590573748,-1.757243665,0.347256398,0.021876431,16.2990366,0.395013561,0.896445036,-0.388356318,1,0,0.48151858,0.48151858,0.51848142
5491,10045,191,0.538984786,-0.548466863,0.186304048,0.191591057,15.91601541,-1.908821121,-1.781807844,-0.863394399,1,1,0.578311162,0.578311162,0.421688838
3919,6048,200,0.129893018,-0.577618005,0.466902789,1.003621227,16.65843804,0.447505872,0.656995213,-0.52168632,1,0,0.70742028,0.70742028,0.29257972
5683,9943,200,-0.287289795,-0.729325927,0.237063793,0.835805494,16.11630044,0.899275881,-0.85042544,-0.529802913,1,1,0.636991156,0.636991156,0.363008844
3883,6078,200,0.592871635,-0.162941653,-0.127172738,1.173643676,14.63091118,0.281266755,-0.062968072,-0.18579598,1,1,0.636570521,0.636570521,0.363429479
3147,730,200,0.960021648,-0.453427548,0.084001898,0.695884882,15.13810301,-0.394899147,-0.467894445,-0.297539604,1,1,0.648449052,0.648449052,0.351550948
5442,101,200,-0.193794711,-1.397370526,-0.485970279,0.371741359,13.18356904,0.654119553,0.003397532,-0.137564651,1,0,0.684383747,0.684383747,0.315616253
4824,9505,200,0.667742835,-0.559197318,-0.386421474,-0.144472038,13.76999807,-0.670473545,-0.56164817,-0.901589786,1,1,0.63197565,0.63197565,0.36802435
3039,3863,191,1.01074424,-0.17013769,-0.129611724,0.664131217,14.56878391,-0.156299095,-0.790273921,-1.00221643,1,1,0.649434457,0.649434457,0.350565543
4414,6533,200,0.273115911,-0.54016591,0.619105332,1.400085528,17.43342544,0.774995719,0.204625408,-0.082582366,1,0,0.616877333,0.616877333,0.383122667
5473,103,200,-0.590907165,-1.53906519,0.883935717,0.626291523,18.27790822,-0.044709652,0.565510442,-1.265102362,1,1,0.638403778,0.638403778,0.361596222
4747,7550,200,0.466320825,-0.410392198,-0.510612491,0.849519632,13.26774971,-1.005658788,-0.633409961,-0.392172597,1,1,0.644712829,0.644712829,0.355287171
2792,3888,200,-0.230128726,-0.883895021,-1.207496909,-2.107156453,10.76847634,-0.018446613,0.114614394,-0.312485475,1,1,0.591534263,0.591534263,0.408465737
5477,9588,200,0.251520426,-0.488845879,1.63698375,0.512463813,20.77133742,0.10554643,-1.20134717,-0.266127985,1,0,0.600910825,0.600910825,0.399089175
5471,10044,191,0.023036114,-0.726114883,-0.58168701,-0.197427954,13.11120248,0.733533885,0.051623628,0.137382206,1,1,0.661852691,0.661852691,0.338147309
3985,6033,200,0.161186096,-0.875206849,0.39960328,1.416166456,16.15693734,0.358261814,0.812823622,-0.757076285,1,1,0.674331041,0.674331041,0.325668959
3038,3862,191,0.900973993,-0.049428901,1.056718362,1.083850486,18.56124051,-0.832846692,0.382324776,0.219728415,1,1,0.409969293,0.409969293,0.590030707
5363,9480,200,0.093221443,-1.58440985,0.430487225,-0.254537689,16.71342602,-0.049878087,2.71967346,-0.49194447,1,1,0.587766326,0.587766326,0.412233674
5584,10001,191,-0.533920708,-0.947731644,-1.609765143,-1.823213866,9.078496949,-0.118352914,0.191090428,0.122483938,1,1,0.508843913,0.508843913,0.491156087
3451,573,200,-0.651415195,-1.679342668,-2.111892417,-3.204104591,6.967231053,-0.009082826,0.336494896,-0.254708761,1,1,0.455711268,0.455711268,0.544288732
4132,6480,200,0.046363275,-0.471831194,-0.17413376,0.964535907,14.67882076,-0.473847886,-1.929885879,-0.93990703,1,1,0.629270141,0.629270141,0.370729859
5516,9746,200,0.543466866,-0.695900183,-0.501090236,0.186519156,13.4410431,-0.552309654,-0.639375096,0.469421155,1,1,0.660003875,0.660003875,0.339996125
5631,109,200,0.581157116,-0.600850737,1.555792885,0.723134826,20.32970138,1.11432727,0.458419087,-0.184839191,1,1,0.648672383,0.648672383,0.351327617
5342,10258,200,1.098565856,-0.133983812,0.695268283,0.660878616,17.42757066,-1.214756523,-0.18983976,1.057329226,1,1,0.415999036,0.415999036,0.584000964
4952,405,200,-0.021566419,-1.730284479,-1.010778637,-1.84324529,11.60926048,0.828997045,0.482404908,-0.81359684,1,1,0.543760029,0.543760029,0.456239971
3059,723,200,0.708721795,-1.104535519,-0.120298139,0.823661973,14.53394658,0.94358887,0.755521362,0.12922039,1,1,0.633812949,0.633812949,0.366187051
4557,7533,200,0.395694026,-0.706928667,0.819471737,0.357228268,18.05261738,0.395548272,-0.740272525,0.49076076,1,1,0.671514692,0.671514692,0.328485308
5262,9553,200,0.005752922,-0.973654964,0.492702288,1.639113458,16.80561621,-0.107238077,0.788599818,-1.084849227,1,1,0.628341088,0.628341088,0.371658912
5372,9579,200,0.806890985,-0.483545049,0.451078198,0.433397951,16.61332823,-0.378132989,-0.004011724,1.092145242,1,0,0.589020644,0.589020644,0.410979356
2221,901,191,-0.06945775,-1.453014249,-0.199504737,0.039070232,13.96322779,1.176300622,0.75434801,-0.788364046,1,1,0.65090729,0.65090729,0.34909271
4305,6487,200,0.060217054,-0.731841601,-0.783481067,1.108622326,12.3380117,-0.698454635,-0.943859042,-0.849054904,1,1,0.605308942,0.605308942,0.394691058
3701,4573,200,-0.934630374,-1.287985143,0.632160467,-1.277511034,17.59447988,-0.164998756,0.054592387,0.542040485,1,1,0.517907164,0.517907164,0.482092836
4483,6526,200,-0.02775403,-0.836593677,0.09692645,1.79326176,15.42846478,0.800742299,1.299097029,-0.972857097,1,1,0.569816919,0.569816919,0.430183081
2235,809,200,0.174347139,-1.181616372,-0.59137625,0.51751177,13.07723981,-0.181437904,0.135993043,0.311681803,1,1,0.801041405,0.801041405,0.198958595
2270,3700,191,-0.15599248,-1.112059163,0.360152566,0.664996353,16.55435371,0.671006561,0.655284006,-0.797396989,1,1,0.73608466,0.73608466,0.26391534
2367,3678,191,-0.490997444,-1.190831712,-0.472886188,0.697473484,13.51640341,0.990626131,0.529739992,-0.797835167,1,1,0.721081365,0.721081365,0.278918635
2482,816,200,0.605129448,-1.129561442,-0.454223645,1.20164918,13.22913443,0.128834178,0.080076096,-0.657744371,1,0,0.773578229,0.773578229,0.226421771
2529,3830,191,0.520105781,-1.272127663,-0.649458334,-0.702545384,13.09650708,-0.050922953,0.173992239,-0.82796706,1,1,0.773817612,0.773817612,0.226182388
2585,795,200,0.422450721,-1.231106052,-0.987782016,0.426824289,11.41228298,0.133919247,0.209731204,-0.39425121,1,1,0.808346237,0.808346237,0.191653763
2761,657,200,0.479345245,-1.076452368,-0.897096043,0.375379663,11.88721473,-0.05407544,-0.024164621,-0.426368977,1,1,0.812866929,0.812866929,0.187133071
2770,678,200,0.610809247,-0.904394236,-0.585758357,0.111580832,12.93901044,0.271978397,-0.137553134,-0.204952044,1,0,0.716823551,0.716823551,0.283176449
2793,3886,200,0.111964686,-0.809497571,0.718966843,0.712986699,17.54710621,1.002720732,0.419329818,-0.717850867,1,1,0.791958552,0.791958552,0.208041448
2845,3857,200,0.65080759,-0.653133517,-0.854474979,0.172062725,12.15568932,-0.045776393,-0.088913522,-0.800600248,1,1,0.778945127,0.778945127,0.221054873
2859,3853,191,0.471442022,-0.576490107,0.486732083,0.49760977,16.68174505,-0.216075054,0.131773695,-0.741776085,1,1,0.883494355,0.883494355,0.116505645
2749,644,200,0.503026303,-1.162838885,-0.980623108,0.512930483,11.60289517,-0.126779256,0.087277488,0.214433646,1,1,0.775211475,0.775211475,0.224788525
2926,661,200,0.353263593,-1.381511308,-0.440968286,-0.020793611,13.81787723,0.726071842,0.720640928,-0.91900946,1,1,0.725349955,0.725349955,0.274650045
2901,4004,191,0.568865349,-0.956884768,0.128319917,0.32652801,15.74694903,0.782128589,0.6894307,-0.555962071,1,0,0.754255301,0.754255301,0.245744699
2943,4006,191,0.967498932,-0.779964217,-1.150442815,0.662151086,10.75460676,-0.295203036,0.256781431,-0.620297734,1,1,0.743480099,0.743480099,0.256519901
2941,3856,191,0.975274646,-0.498425754,-0.154078337,0.696052389,14.70593897,0.056132718,0.397745599,-0.398760395,1,1,0.782238957,0.782238957,0.217761043
3036,664,200,0.70660444,-1.102706665,-0.836886159,0.795460536,11.87176673,-0.063286977,0.64474621,-0.640205283,1,1,0.755242979,0.755242979,0.244757021
3060,727,200,0.561666793,-1.150555243,-0.465743868,0.241697361,13.74048261,0.171505786,0.38840393,-0.905537803,1,1,0.843607501,0.843607501,0.156392499
3161,732,200,0.930148235,-0.880685256,0.336547229,0.782695995,15.67409942,1.071052885,0.19086724,-0.790480589,1,1,0.711430828,0.711430828,0.288569172
3526,9248,200,0.665589063,-0.958719431,-0.231772742,0.402724724,14.38609025,0.065465905,0.519911067,-0.441190776,1,1,0.838270155,0.838270155,0.161729845
3556,4591,200,0.194588895,-0.906781018,-0.800928999,0.664680053,12.09833171,0.54944655,0.711375252,-0.96212294,1,1,0.7683963,0.7683963,0.2316037
3589,7579,200,0.634195073,-0.825357536,-0.230704025,0.595251987,14.35844682,-0.500617772,0.072730429,-0.419462588,1,1,0.825858738,0.825858738,0.174141262
3644,4592,200,-0.043441307,-0.944780251,-0.972930643,0.688609618,11.72466432,0.686700136,0.501820218,-0.655300262,1,1,0.752229828,0.752229828,0.247770172
3734,9301,200,0.558135478,-0.551756312,-0.295323792,0.558411047,14.24560522,0.18461163,-0.21003998,2.266126365,1,1,0.741201094,0.741201094,0.258798906
3727,9286,200,0.704879998,-0.611983314,0.080720124,0.571369471,15.46763652,-0.182866644,-0.042433245,-0.414289948,1,1,0.818660226,0.818660226,0.181339774
3810,9282,200,0.377120557,-0.978332476,0.538431556,0.572678213,16.39103513,-0.405758146,0.018766869,-1.057971701,1,1,0.813427739,0.813427739,0.186572261
3829,504,200,0.517389315,-0.893088271,0.602191353,0.683674118,17.1171297,-0.120025394,0.1337902,1.259243488,1,1,0.76568665,0.76568665,0.23431335
3890,6030,200,-0.094554145,-0.985849549,-0.625415853,0.518501785,12.85795944,0.690096168,0.397119171,-1.115966878,1,1,0.749300676,0.749300676,0.250699324
3908,6047,200,0.205426265,-0.64601736,-1.208627546,0.647268045,10.70261565,0.065610555,0.137417598,-0.171700004,1,1,0.776712567,0.776712567,0.223287433
3799,507,200,0.110393046,-1.236192542,-0.404060525,0.287528842,13.60472743,0.036443356,0.176465082,1.418266511,1,0,0.738001462,0.738001462,0.261998538
3949,4149,200,0.453243229,-1.373307351,-0.675912639,0.698118748,12.740334,0.100042358,0.179059305,-1.033237542,1,1,0.862455252,0.862455252,0.137544748
3973,7566,200,-0.174531986,-1.133185868,-0.78217191,0.595258311,12.31090413,0.064141608,0.456906729,-0.623512209,1,1,0.803574508,0.803574508,0.196425492
4016,7568,200,-0.116475179,-1.151937242,0.081701253,0.672838423,15.26654571,0.095470723,0.012464491,-0.919482135,1,1,0.836515602,0.836515602,0.163484398
4030,6469,200,0.423599004,-0.5585425,0.23608918,0.67134272,15.77837056,-0.510198056,-0.592434638,-0.666557451,1,1,0.786646691,0.786646691,0.213353309
4130,6482,200,0.070985665,-0.914348084,-0.870066458,0.389693579,11.84078885,0.162469831,-0.173328268,-0.712251507,1,0,0.801418668,0.801418668,0.198581332
4124,6475,200,-0.025666873,-1.290879651,-0.494902175,-0.035578825,13.45563014,0.266536356,0.474917413,-0.593712982,1,1,0.750459891,0.750459891,0.249540109
4119,473,200,0.087542466,-1.355984277,-0.148042713,0.776426679,14.52469106,-0.16722628,0.344274743,-0.744597424,1,1,0.902301796,0.902301796,0.097698204
4178,6492,200,0.385982776,-0.647443456,-1.372197531,0.502404046,9.898302667,0.097200814,-0.300024856,-0.849110463,1,1,0.810196115,0.810196115,0.189803885
4231,6493,200,0.392298452,-0.608171343,-0.183256267,0.419124859,14.63743692,-1.324376119,-0.050501345,0.531105564,1,1,0.721879045,0.721879045,0.278120955
4227,6486,200,0.120375873,-1.061339881,-0.426213549,0.52418208,13.27976867,0.776382098,0.573363529,-0.73042018,1,1,0.821506309,0.821506309,0.178493691
4268,4530,200,0.202502732,-1.189845406,-1.270376059,0.306656645,10.45567101,0.302702183,-0.046481476,-0.909161184,1,1,0.726842212,0.726842212,0.273157788
4186,472,200,-0.106990538,-1.345431019,0.4023016,0.523707467,16.35867764,-0.308636141,-0.580176568,-0.789525671,1,1,0.748156798,0.748156798,0.251843202
4285,4524,200,0.170367622,-1.447932952,-0.331359753,-0.081647844,14.10356042,-0.097062762,-0.376055509,-0.771385278,1,1,0.789419205,0.789419205,0.210580795
4258,6494,200,0.538414374,-0.677618158,0.112699039,0.621956853,15.38860243,-0.193726691,0.318139114,-0.633888526,1,1,0.935424671,0.935424671,0.064575329
4275,6489,200,0.148403435,-1.038912751,-0.186286321,0.357721002,14.17344569,0.535290063,0.436171805,0.837829002,1,1,0.739627639,0.739627639,0.260372361
4262,4527,200,0.305337551,-1.098208482,-0.120935941,0.244460437,14.66461384,-0.331405122,-0.465262863,0.349814192,1,1,0.736357952,0.736357952,0.263642048
4304,6495,200,0.187888398,-0.587953332,-0.187239235,0.634521398,14.2027753,-0.534323776,0.272943944,-0.754274971,1,1,0.871136969,0.871136969,0.128863031
4245,4560,200,0.282781785,-1.330966241,-0.639059088,0.330801647,12.87839093,0.554845111,0.778274882,-0.523748952,1,0,0.729413246,0.729413246,0.270586754
4330,4558,200,0.152558094,-1.35657419,-0.435181048,0.396930011,13.5515478,0.569265321,0.722683497,-0.357338568,1,0,0.741359074,0.741359074,0.258640926
4370,7525,200,0.351518336,-1.027153033,-0.129359674,-0.177770977,14.76682719,0.011456144,-0.173472766,-0.802564742,1,1,0.834440147,0.834440147,0.165559853
4364,6512,200,-0.077063698,-0.686595414,-0.902528385,0.592872573,11.96212522,-0.509009219,-0.49173899,-0.490638981,1,1,0.708529635,0.708529635,0.291470365
4365,462,200,0.489804125,-1.595105994,-0.886655739,-0.581781578,12.06647861,-0.059365241,0.258128183,-0.941494539,1,1,0.721247229,0.721247229,0.278752771
4424,4548,200,0.310165833,-1.106752511,0.118181737,1.048995465,15.55134911,-0.316336454,-0.66094375,-0.416606688,1,0,0.717479118,0.717479118,0.282520882
4415,4542,200,0.216600911,-1.449934779,-0.240565443,0.643102448,13.96937335,0.848372538,0.466429918,-0.906222121,1,1,0.840364877,0.840364877,0.159635123
4400,4555,200,0.387205243,-1.087767271,-0.360724031,-0.004188776,13.86569608,-0.029234093,0.201162109,2.425105428,1,1,0.732802821,0.732802821,0.267197179
4472,9313,200,0.293285248,-1.151926267,0.680481931,0.900726588,17.38727883,0.01256427,-0.008694869,0.139992147,1,1,0.742491555,0.742491555,0.257508445
4494,7411,200,0.248871909,-0.665739685,0.162560424,0.860266011,15.68649552,-0.247482387,0.384408702,-0.514728397,1,1,0.871197857,0.871197857,0.128802143
4487,4545,200,0.423296951,-1.310854466,-0.049630661,0.727761577,15.02852633,0.452960849,0.481319141,-0.931038352,1,1,0.878909621,0.878909621,0.121090379
4524,9310,200,0.39767698,-0.787559116,-0.166951909,0.553371119,14.75966154,-1.535797956,-1.194943362,-0.877648655,1,1,0.726492359,0.726492359,0.273507641
4544,6518,200,0.487563089,-0.914035305,0.687654341,0.61762065,17.72748079,0.510393664,0.694392701,-0.304153987,1,1,0.754563539,0.754563539,0.245436461
4549,7532,200,0.364234529,-0.767187977,-0.246429556,0.468429188,14.31955982,-0.423588303,-0.203697295,-0.413844895,1,1,0.867368431,0.867368431,0.132631569
4473,4536,200,0.398247376,-1.515747322,-0.441454963,0.551360966,13.56877478,0.34764248,0.652459368,-0.816477342,1,1,0.846374596,0.846374596,0.153625404
4569,9342,200,0.13125114,-1.568814804,-0.37186032,0.27417686,13.842872,-0.331089834,1.132774083,-0.81064401,1,1,0.713938453,0.713938453,0.286061547
4591,9322,200,0.454640153,-1.245707251,0.504951233,0.492857415,16.82260795,0.289065338,-0.184771728,0.262801543,1,1,0.755574757,0.755574757,0.244425243
4608,9356,200,0.448120757,-1.291819411,-0.248956904,0.62214362,14.27651605,0.707339172,-0.273000147,-0.439213958,1,1,0.829073234,0.829073234,0.170926766
4627,7545,200,0.469594071,-0.740336261,-0.609357516,-0.158559762,12.94405183,-0.37030471,-0.220308732,-1.111304672,1,1,0.744984857,0.744984857,0.255015143
4632,9325,200,0.676625474,-1.195278203,0.118811354,0.576652719,15.52019694,0.382072729,0.516042362,-0.096570204,1,1,0.745903811,0.745903811,0.254096189
4613,437,200,0.476643136,-1.454045206,-0.18975607,0.527734925,14.33836724,0.100082994,-0.081423045,-0.372121822,1,1,0.873479115,0.873479115,0.126520885
4652,7433,200,0.392298533,-0.677645666,-0.712945976,-0.569453478,12.68558405,-0.237061593,0.042962793,0.115151042,1,1,0.71153348,0.71153348,0.28846652
4692,421,200,0.378218423,-1.311428541,-0.135645147,-0.021616489,14.53586018,0.571109003,-0.110940028,0.061460158,1,1,0.719569117,0.719569117,0.280430883
4704,428,200,0.479444416,-1.513974301,0.243600653,0.587007408,15.9373526,0.311253439,0.534692279,-0.870765301,1,1,0.849700103,0.849700103,0.150299897
4717,7560,200,0.603703338,-0.617991703,-0.169971145,-0.000900354,14.77243171,0.036673214,-0.283105199,-1.277719041,1,1,0.729562506,0.729562506,0.270437494
4748,7554,200,0.504825932,-0.482449466,0.345357468,0.411661984,16.2188712,0.616794547,0.73869799,-0.50150772,1,1,0.728773471,0.728773471,0.271226529
4709,9330,200,0.589408241,-0.827945441,0.420340586,0.972476489,16.53104938,0.12300267,-0.091060869,-0.658237076,1,0,0.806079902,0.806079902,0.193920098
4715,9334,200,0.515433496,-0.957441482,0.026046558,0.761189801,15.26892447,-1.045070733,-0.781613087,-0.777286188,1,1,0.73004253,0.73004253,0.26995747
4783,423,200,0.391308946,-1.10792629,0.161788276,0.683284475,15.690359,0.525077211,0.212875582,0.17225188,1,1,0.795461766,0.795461766,0.204538234
4801,7558,200,0.478463085,-0.424373768,-0.140566327,0.428685588,14.5156508,0.101981702,-0.475241773,-0.488926821,1,1,0.818005806,0.818005806,0.181994194
4831,410,200,0.102511591,-1.337505256,0.317947721,0.611520716,16.1282396,0.103224761,0.078071478,0.318001864,1,1,0.780484711,0.780484711,0.219515289
4861,408,200,0.424325042,-1.525426876,-0.45229205,0.672046155,13.76891289,0.455317857,0.571383858,-0.488981701,1,1,0.827748763,0.827748763,0.172251237
4872,9506,200,0.570248244,-0.775086501,-0.109269446,0.263966107,14.82599413,-0.12531248,-0.441873032,-0.593184309,1,1,0.858525236,0.858525236,0.141474764
4823,9504,200,0.562916405,-0.556312055,0.54684674,0.333771576,16.78092464,0.029815932,-0.006841066,-0.31220694,1,0,0.77736674,0.77736674,0.22263326
4950,9495,200,0.423673087,-0.376845383,-0.18830661,0.861761848,14.49011104,-0.649538807,-0.332611934,-0.823977787,1,1,0.752838527,0.752838527,0.247161473
4955,406,200,0.303995642,-1.60031917,0.249376302,0.401742632,15.91849536,0.767096009,0.619466079,-1.071871318,1,0,0.727070819,0.727070819,0.272929181
4951,9508,200,0.413106232,-0.762896777,0.835776376,0.669734331,17.89337398,-0.026636668,0.3132628,-0.403817503,1,1,0.882266755,0.882266755,0.117733245
4998,381,200,0.467678937,-1.282790189,0.181091558,0.780582446,15.88561461,-0.001210625,0.449838065,-0.060683042,1,1,0.839064076,0.839064076,0.160935924
5032,9428,200,0.466432605,-1.095436065,-0.299093056,0.468958107,14.15416184,0.060843553,-0.310608626,-0.390738816,1,1,0.867182546,0.867182546,0.132817454
5068,9488,200,0.13377586,-1.16156396,0.381869433,0.40546997,16.39232746,-0.026954673,-0.079278327,-0.539268454,1,1,0.827388367,0.827388367,0.172611633
5041,9507,200,0.192913746,-1.008553378,0.154085169,0.785267751,15.54686233,0.629551044,0.105218199,-0.665190158,1,0,0.822498413,0.822498413,0.177501587
5072,375,200,0.287037476,-1.188096444,-0.458346726,0.741811435,13.47159654,-0.037636029,-0.240530384,-0.574087693,1,1,0.873537274,0.873537274,0.126462726
5044,9432,200,0.589359966,-1.250499089,0.103507971,0.553043419,15.27883534,-0.01711192,0.726594442,0.271978493,1,1,0.768127999,0.768127999,0.231872001
5015,9491,200,0.443095445,-0.877895303,0.879354584,0.993972269,17.75281658,-0.295052954,0.601437801,0.057859317,1,1,0.712707487,0.712707487,0.287292513
5096,9492,200,0.065514064,-0.851255285,-0.295092173,1.219627796,13.89335667,-0.43776288,-0.090158269,-0.778625812,1,1,0.771068778,0.771068778,0.228931222
5097,394,200,0.253201182,-1.652602489,-0.734926215,0.329063172,12.62366409,0.51014347,0.442692172,-0.628321293,1,1,0.751066253,0.751066253,0.248933747
5095,9502,200,0.26985616,-0.624533825,-0.040532069,0.711274355,15.06836306,-0.462568699,-0.66047939,-1.06512095,1,1,0.780823256,0.780823256,0.219176744
5112,9493,200,-0.072751365,-0.985012636,0.267049249,0.820716147,15.59211854,0.322413857,0.709232136,-0.659328551,1,0,0.749040338,0.749040338,0.250959662
5132,9466,200,0.655654694,-1.328705423,-0.274467875,0.22468954,14.12306346,-0.430992493,-0.073012564,-1.137137938,1,1,0.721239738,0.721239738,0.278760262
5154,9515,200,0.420588024,-0.749967028,-0.079425742,0.454638713,15.01893711,0.687140885,-0.110856858,0.4926879,1,1,0.806482957,0.806482957,0.193517043
5164,390,200,0.262114404,-1.618340646,-0.044881063,0.681827269,15.11278703,0.890522134,0.663405201,-0.974518436,1,1,0.762605484,0.762605484,0.237394516
5038,393,200,0.275647982,-1.573018209,-0.134704485,0.301126337,14.65241523,0.453539726,0.756524043,-0.656380409,1,1,0.764821082,0.764821082,0.235178918
5178,9512,200,0.091897195,-0.997696981,-0.83467229,1.042258013,12.07399446,-0.12001831,-0.550906843,-0.864441679,1,1,0.730490677,0.730490677,0.269509323
5073,376,200,0.115742974,-1.436641844,-0.012445156,0.56540632,15.10172625,-0.294008545,0.027259553,-0.202177283,1,1,0.812034422,0.812034422,0.187965578
5131,9527,200,0.418783562,-0.431523646,1.22044863,0.907381949,18.82711863,0.242611273,0.520472313,-0.919126734,1,1,0.733753099,0.733753099,0.266246901
5196,9528,200,0.533235117,-0.290322106,1.064606361,0.634073383,18.76018739,0.198087324,-0.156943438,-0.939475283,1,1,0.732064989,0.732064989,0.267935011
5185,369,200,0.222622759,-1.577626076,0.128364122,0.473791824,15.52409687,0.463631053,0.461431112,-0.709281017,1,1,0.823576512,0.823576512,0.176423488
5161,9469,200,0.706417706,-1.002929376,-0.275065183,0.239088882,14.05561765,-0.242611267,-0.419162202,-1.044856505,1,1,0.74672651,0.74672651,0.25327349
5174,9443,200,0.969346062,-0.86871386,-0.933177208,0.388438105,11.77190664,-0.157246416,-0.034046875,-1.01805729,1,1,0.724857074,0.724857074,0.275142926
5183,9476,200,0.496783457,-1.367602206,-0.126458407,0.096591871,14.74499954,-0.684336398,-0.539999336,-0.844018189,1,1,0.72523651,0.72523651,0.27476349
5257,9556,200,0.085072228,-0.715988514,1.34163983,0.756686703,19.55110365,0.04897881,-0.179595048,0.214051775,1,1,0.727668155,0.727668155,0.272331845
5252,9450,200,0.449241297,-0.726746224,-1.030769121,-0.030229001,11.51160663,-0.062996821,-0.277156391,-1.075039331,1,1,0.752040166,0.752040166,0.247959834
5208,9509,200,0.026805175,-1.248488664,-0.478271356,0.936566048,12.90055738,0.61528313,0.443969246,-1.010665175,1,1,0.760608195,0.760608195,0.239391805
5270,9510,200,0.038214047,-1.188412848,0.045582332,1.066595791,15.05979689,0.063811471,0.412548008,-0.858349136,1,1,0.817826607,0.817826607,0.182173393
5247,9481,200,0.202375976,-1.383280101,-0.316075252,0.242378677,14.12309359,0.611907507,0.001171151,-1.109658155,1,1,0.760494171,0.760494171,0.239505829
5290,9554,200,0.126633352,-0.984725747,1.014000952,0.917805524,18.68589169,-0.110652935,0.479619913,-1.141930986,1,1,0.743328932,0.743328932,0.256671068
5261,9570,200,0.37355531,-0.435665223,-0.536805574,0.685631335,13.088921,1.113737481,-0.321684596,-0.768502394,1,1,0.757825931,0.757825931,0.242174069
5301,9602,200,0.402566558,-1.269495867,-0.463080567,0.458141989,13.45165948,-0.478875778,-0.61886696,-0.437262136,1,1,0.770248822,0.770248822,0.229751178
5300,370,200,0.163304945,-1.487192876,0.800535118,0.715316742,17.84658254,0.428150502,-0.064255047,-0.547717973,1,0,0.751878173,0.751878173,0.248121827
